Time	 FAIRTEN1	 FAIRTEN2	 FAIRTEN3	 CON2PX	 CON2PY	 CON2PZ	 
43.8	 193223	 101893	 101893	 -248.3	 0	 -70	 
43.9	 193619	 101702	 101702	 -248.3	 0	 -70	 
44	 195890	 101762	 101762	 -248.3	 0	 -70	 
44.1	 197969	 101892	 101892	 -248.3	 0	 -70	 
44.2	 197999	 101842	 101842	 -248.3	 0	 -70	 
44.3	 196030	 101733	 101733	 -248.3	 0	 -70	 
44.4	 193882	 101709	 101709	 -248.3	 0	 -70	 
44.5	 193417	 101705	 101705	 -248.3	 0	 -70	 
44.6	 194861	 101616	 101616	 -248.3	 0	 -70	 
44.7	 196712	 101535	 101535	 -248.3	 0	 -70	 
44.8	 197082	 101583	 101583	 -248.3	 0	 -70	 
44.9	 195450	 101667	 101667	 -248.3	 0	 -70	 
45	 192950	 101609	 101609	 -248.3	 0	 -70	 
45.1	 191398	 101454	 101454	 -248.3	 0	 -70	 
45.2	 191532	 101361	 101361	 -248.3	 0	 -70	 
45.3	 192579	 101394	 101394	 -248.3	 0	 -70	 
45.4	 192957	 101421	 101421	 -248.3	 0	 -70	 
45.5	 191956	 101366	 101366	 -248.3	 0	 -70	 
45.6	 190255	 101303	 101303	 -248.3	 0	 -70	 
45.7	 189296	 101280	 101280	 -248.3	 0	 -70	 
45.8	 189718	 101249	 101249	 -248.3	 0	 -70	 
45.9	 190869	 101184	 101184	 -248.3	 0	 -70	 
46	 191389	 101158	 101158	 -248.3	 0	 -70	 
46.1	 190581	 101193	 101193	 -248.3	 0	 -70	 
46.2	 188998	 99479.7	 99479.7	 -248.3	 0	 -70	 
46.3	 187942	 98550.2	 98550.2	 -248.3	 0	 -70	 
46.4	 188265	 103621	 103621	 -248.3	 0	 -70	 
46.5	 189002	 102295	 102295	 -248.3	 0	 -70	 
46.6	 186489	 100910	 100910	 -248.3	 0	 -70	 
46.7	 185135	 98334	 98334	 -248.3	 0	 -70	 
46.8	 185688	 100259	 100259	 -248.3	 0	 -70	 
46.9	 186841	 102264	 102264	 -248.3	 0	 -70	 
47	 186837	 101854	 101854	 -248.3	 0	 -70	 
47.1	 185330	 99666.6	 99666.6	 -248.3	 0	 -70	 
47.2	 183438	 98850.1	 98850.1	 -248.3	 0	 -70	 
47.3	 182586	 100586	 100586	 -248.3	 0	 -70	 
47.4	 182881	 101949	 101949	 -248.3	 0	 -70	 
47.5	 183374	 101119	 101119	 -248.3	 0	 -70	 
47.6	 183198	 99413.7	 99413.7	 -248.3	 0	 -70	 
47.7	 182209	 99422.1	 99422.1	 -248.3	 0	 -70	 
47.8	 180901	 101007	 101007	 -248.3	 0	 -70	 
47.9	 179742	 101817	 101817	 -248.3	 0	 -70	 
48	 179098	 100838	 100838	 -248.3	 0	 -70	 
48.1	 178985	 99713.9	 99713.9	 -248.3	 0	 -70	 
48.2	 179028	 100082	 100082	 -248.3	 0	 -70	 
48.3	 178759	 101411	 101411	 -248.3	 0	 -70	 
48.4	 177883	 101773	 101773	 -248.3	 0	 -70	 
48.5	 176843	 100826	 100826	 -248.3	 0	 -70	 
48.6	 176359	 100117	 100117	 -248.3	 0	 -70	 
48.7	 176628	 100688	 100688	 -248.3	 0	 -70	 
48.8	 177013	 101681	 101681	 -248.3	 0	 -70	 
48.9	 176721	 101709	 101709	 -248.3	 0	 -70	 
49	 175676	 100892	 100892	 -248.3	 0	 -70	 
49.1	 174599	 100559	 100559	 -248.3	 0	 -70	 
49.2	 174105	 101164	 101164	 -248.3	 0	 -70	 
49.3	 174191	 101882	 101882	 -248.3	 0	 -70	 
49.4	 174169	 101725	 101725	 -248.3	 0	 -70	 
49.5	 173583	 101072	 101072	 -248.3	 0	 -70	 
49.6	 172576	 100985	 100985	 -248.3	 0	 -70	 
49.7	 171683	 101635	 101635	 -248.3	 0	 -70	 
49.8	 171225	 101812	 101812	 -248.3	 0	 -70	 
49.9	 171090	 101359	 101359	 -248.3	 0	 -70	 
50	 170996	 101013	 101013	 -248.3	 0	 -70	 
50.1	 170638	 101545	 101545	 -248.3	 0	 -70	 
50.2	 169994	 101997	 101997	 -248.3	 0	 -70	 
50.3	 169311	 101831	 101831	 -248.3	 0	 -70	 
50.4	 168955	 101505	 101505	 -248.3	 0	 -70	 
50.5	 168962	 101768	 101768	 -248.3	 0	 -70	 
50.6	 168950	 102258	 102258	 -248.3	 0	 -70	 
50.7	 168542	 102274	 102274	 -248.3	 0	 -70	 
50.8	 167793	 102033	 102033	 -248.3	 0	 -70	 
50.9	 167172	 102155	 102155	 -248.3	 0	 -70	 
51	 166927	 102580	 102580	 -248.3	 0	 -70	 
51.1	 166882	 102729	 102729	 -248.3	 0	 -70	 
51.2	 166651	 102587	 102587	 -248.3	 0	 -70	 
51.3	 166112	 102638	 102638	 -248.3	 0	 -70	 
51.4	 165453	 102993	 102993	 -248.3	 0	 -70	 
51.5	 164954	 103234	 103234	 -248.3	 0	 -70	 
51.6	 164713	 103190	 103190	 -248.3	 0	 -70	 
51.7	 164585	 103202	 103202	 -248.3	 0	 -70	 
51.8	 164341	 103489	 103489	 -248.3	 0	 -70	 
51.9	 163862	 103788	 103788	 -248.3	 0	 -70	 
52	 163328	 103861	 103861	 -248.3	 0	 -70	 
52.1	 162946	 103852	 103852	 -248.3	 0	 -70	 
52.2	 162837	 104069	 104069	 -248.3	 0	 -70	 
52.3	 162683	 104366	 104366	 -248.3	 0	 -70	 
52.4	 162317	 104516	 104516	 -248.3	 0	 -70	 
52.5	 161752	 104574	 104574	 -248.3	 0	 -70	 
52.6	 161255	 104716	 104716	 -248.3	 0	 -70	 
52.7	 160971	 104977	 104977	 -248.3	 0	 -70	 
52.8	 160784	 105177	 105177	 -248.3	 0	 -70	 
52.9	 160467	 105263	 105263	 -248.3	 0	 -70	 
53	 159972	 105377	 105377	 -248.3	 0	 -70	 
53.1	 159468	 105571	 105571	 -248.3	 0	 -70	 
53.2	 159161	 105820	 105820	 -248.3	 0	 -70	 
53.3	 158956	 105933	 105933	 -248.3	 0	 -70	 
53.4	 158751	 106034	 106034	 -248.3	 0	 -70	 
53.5	 158414	 106239	 106239	 -248.3	 0	 -70	 
53.6	 158020	 106476	 106476	 -248.3	 0	 -70	 
53.7	 157664	 106640	 106640	 -248.3	 0	 -70	 
53.8	 157429	 106737	 106737	 -248.3	 0	 -70	 
53.9	 157216	 106887	 106887	 -248.3	 0	 -70	 
54	 156915	 107096	 107096	 -248.3	 0	 -70	 
54.1	 156497	 107250	 107250	 -248.3	 0	 -70	 
54.2	 156108	 107403	 107403	 -248.3	 0	 -70	 
54.3	 155743	 107508	 107508	 -248.3	 0	 -70	 
54.4	 155437	 107680	 107680	 -248.3	 0	 -70	 
54.5	 155098	 107897	 107897	 -248.3	 0	 -70	 
54.6	 149481	 108054	 108054	 -248.3	 0	 -70	 
54.7	 150005	 108039	 108039	 -248.3	 0	 -70	 
54.8	 151774	 108353	 108353	 -248.3	 0	 -70	 
54.9	 155724	 108492	 108492	 -248.3	 0	 -70	 
55	 155090	 108727	 108727	 -248.3	 0	 -70	 
55.1	 151403	 108838	 108838	 -248.3	 0	 -70	 
55.2	 147707	 109051	 109051	 -248.3	 0	 -70	 
55.3	 147508	 109214	 109214	 -248.3	 0	 -70	 
55.4	 150317	 109306	 109306	 -248.3	 0	 -70	 
55.5	 152245	 109479	 109479	 -248.3	 0	 -70	 
55.6	 151052	 109712	 109712	 -248.3	 0	 -70	 
55.7	 147570	 110001	 110001	 -248.3	 0	 -70	 
55.8	 145547	 110176	 110176	 -248.3	 0	 -70	 
55.9	 146400	 110268	 110268	 -248.3	 0	 -70	 
56	 148711	 110369	 110369	 -248.3	 0	 -70	 
56.1	 149202	 110569	 110569	 -248.3	 0	 -70	 
56.2	 147124	 110826	 110826	 -248.3	 0	 -70	 
56.3	 144345	 110998	 110998	 -248.3	 0	 -70	 
56.4	 143574	 111101	 111101	 -248.3	 0	 -70	 
56.5	 144886	 111209	 111209	 -248.3	 0	 -70	 
56.6	 146107	 111360	 111360	 -248.3	 0	 -70	 
56.7	 145244	 111546	 111546	 -248.3	 0	 -70	 
56.8	 142857	 111704	 111704	 -248.3	 0	 -70	 
56.9	 141199	 111841	 111841	 -248.3	 0	 -70	 
57	 141498	 111962	 111962	 -248.3	 0	 -70	 
57.1	 142610	 112056	 112056	 -248.3	 0	 -70	 
57.2	 142570	 112206	 112206	 -248.3	 0	 -70	 
57.3	 140853	 112345	 112345	 -248.3	 0	 -70	 
57.4	 139036	 112514	 112514	 -248.3	 0	 -70	 
57.5	 138631	 112668	 112668	 -248.3	 0	 -70	 
57.6	 139391	 112780	 112780	 -248.3	 0	 -70	 
57.7	 139651	 112875	 112875	 -248.3	 0	 -70	 
57.8	 138540	 113000	 113000	 -248.3	 0	 -70	 
57.9	 136936	 113187	 113187	 -248.3	 0	 -70	 
58	 136243	 113351	 113351	 -248.3	 0	 -70	 
58.1	 136640	 113434	 113434	 -248.3	 0	 -70	 
58.2	 136974	 113531	 113531	 -248.3	 0	 -70	 
58.3	 136235	 113631	 113631	 -248.3	 0	 -70	 
58.4	 134922	 113809	 113809	 -248.3	 0	 -70	 
58.5	 134190	 113992	 113992	 -248.3	 0	 -70	 
58.6	 134370	 114104	 114104	 -248.3	 0	 -70	 
58.7	 134607	 114175	 114175	 -248.3	 0	 -70	 
58.8	 134048	 114274	 114274	 -248.3	 0	 -70	 
58.9	 132959	 114448	 114448	 -248.3	 0	 -70	 
59	 132268	 114639	 114639	 -248.3	 0	 -70	 
59.1	 132258	 114745	 114745	 -248.3	 0	 -70	 
59.2	 132339	 114831	 114831	 -248.3	 0	 -70	 
59.3	 131784	 114927	 114927	 -248.3	 0	 -70	 
59.4	 130844	 115105	 115105	 -248.3	 0	 -70	 
59.5	 130207	 115299	 115299	 -248.3	 0	 -70	 
59.6	 130104	 115423	 115423	 -248.3	 0	 -70	 
59.7	 130013	 115499	 115499	 -248.3	 0	 -70	 
59.8	 129453	 115600	 115600	 -248.3	 0	 -70	 
59.9	 128635	 115770	 115770	 -248.3	 0	 -70	 
60	 128121	 115957	 115957	 -248.3	 0	 -70	 
60.1	 127993	 116085	 116085	 -248.3	 0	 -70	 
60.2	 127793	 116140	 116140	 -248.3	 0	 -70	 
60.3	 127265	 116253	 116253	 -248.3	 0	 -70	 
60.4	 126616	 116429	 116429	 -248.3	 0	 -70	 
60.5	 126241	 116610	 116610	 -248.3	 0	 -70	 
60.6	 126102	 116724	 116724	 -248.3	 0	 -70	 
60.7	 125852	 116799	 116799	 -248.3	 0	 -70	 
60.8	 125347	 116918	 116918	 -248.3	 0	 -70	 
60.9	 124841	 117103	 117103	 -248.3	 0	 -70	 
61	 124563	 117287	 117287	 -248.3	 0	 -70	 
61.1	 124402	 117413	 117413	 -248.3	 0	 -70	 
61.2	 124071	 117477	 117477	 -248.3	 0	 -70	 
61.3	 117208	 117617	 117617	 -248.3	 0	 -70	 
61.4	 115466	 117695	 117695	 -248.3	 0	 -70	 
61.5	 125703	 118121	 118121	 -248.3	 0	 -70	 
61.6	 125644	 118322	 118322	 -248.3	 0	 -70	 
61.7	 123005	 117867	 117867	 -248.3	 0	 -70	 
61.8	 114309	 118224	 118224	 -248.3	 0	 -70	 
61.9	 115852	 118621	 118621	 -248.3	 0	 -70	 
62	 119826	 119236	 119236	 -248.3	 0	 -70	 
62.1	 123065	 118842	 118842	 -248.3	 0	 -70	 
62.2	 118853	 118530	 118530	 -248.3	 0	 -70	 
62.3	 114258	 118781	 118781	 -248.3	 0	 -70	 
62.4	 114161	 119690	 119690	 -248.3	 0	 -70	 
62.5	 117957	 120120	 120120	 -248.3	 0	 -70	 
62.6	 119522	 119704	 119704	 -248.3	 0	 -70	 
62.7	 116448	 119261	 119261	 -248.3	 0	 -70	 
62.8	 113070	 119687	 119687	 -248.3	 0	 -70	 
62.9	 113364	 120695	 120695	 -248.3	 0	 -70	 
63	 116129	 121112	 121112	 -248.3	 0	 -70	 
63.1	 116659	 120646	 120646	 -248.3	 0	 -70	 
63.2	 114054	 120194	 120194	 -248.3	 0	 -70	 
63.3	 111769	 120731	 120731	 -248.3	 0	 -70	 
63.4	 112452	 121761	 121761	 -248.3	 0	 -70	 
63.5	 114268	 122162	 122162	 -248.3	 0	 -70	 
63.6	 113995	 121665	 121665	 -248.3	 0	 -70	 
63.7	 111767	 121286	 121286	 -248.3	 0	 -70	 
63.8	 110486	 121854	 121854	 -248.3	 0	 -70	 
63.9	 111370	 122876	 122876	 -248.3	 0	 -70	 
64	 112363	 123246	 123246	 -248.3	 0	 -70	 
64.1	 111506	 122791	 122791	 -248.3	 0	 -70	 
64.2	 109783	 122490	 122490	 -248.3	 0	 -70	 
64.3	 109334	 123078	 123078	 -248.3	 0	 -70	 
64.4	 110188	 124052	 124052	 -248.3	 0	 -70	 
64.5	 110430	 124398	 124398	 -248.3	 0	 -70	 
64.6	 109309	 124022	 124022	 -248.3	 0	 -70	 
64.7	 108227	 123816	 123816	 -248.3	 0	 -70	 
64.8	 108367	 124388	 124388	 -248.3	 0	 -70	 
64.9	 108944	 125271	 125271	 -248.3	 0	 -70	 
65	 108594	 125607	 125607	 -248.3	 0	 -70	 
65.1	 107561	 125352	 125352	 -248.3	 0	 -70	 
65.2	 107131	 125251	 125251	 -248.3	 0	 -70	 
65.3	 107501	 125765	 125765	 -248.3	 0	 -70	 
65.4	 107629	 126535	 126535	 -248.3	 0	 -70	 
65.5	 106962	 126897	 126897	 -248.3	 0	 -70	 
65.6	 106270	 126799	 126799	 -248.3	 0	 -70	 
65.7	 106298	 126789	 126789	 -248.3	 0	 -70	 
65.8	 106549	 127230	 127230	 -248.3	 0	 -70	 
65.9	 106236	 127889	 127889	 -248.3	 0	 -70	 
66	 105560	 128303	 128303	 -248.3	 0	 -70	 
66.1	 105276	 128372	 128372	 -248.3	 0	 -70	 
66.2	 105455	 128456	 128456	 -248.3	 0	 -70	 
66.3	 105381	 128793	 128793	 -248.3	 0	 -70	 
66.4	 104840	 129342	 129342	 -248.3	 0	 -70	 
66.5	 104408	 129809	 129809	 -248.3	 0	 -70	 
66.6	 104413	 130038	 130038	 -248.3	 0	 -70	 
66.7	 104451	 130157	 130157	 -248.3	 0	 -70	 
66.8	 104105	 130410	 130410	 -248.3	 0	 -70	 
66.9	 103631	 130867	 130867	 -248.3	 0	 -70	 
67	 103480	 131372	 131372	 -248.3	 0	 -70	 
67.1	 103514	 131706	 131706	 -248.3	 0	 -70	 
67.2	 103344	 131895	 131895	 -248.3	 0	 -70	 
67.3	 102941	 129506	 129506	 -248.3	 0	 -70	 
67.4	 102522	 128403	 128403	 -248.3	 0	 -70	 
67.5	 102551	 129100	 129100	 -248.3	 0	 -70	 
67.6	 102469	 131373	 131373	 -248.3	 0	 -70	 
67.7	 102240	 132180	 132180	 -248.3	 0	 -70	 
67.8	 102033	 131027	 131027	 -248.3	 0	 -70	 
67.9	 101973	 130505	 130505	 -248.3	 0	 -70	 
68	 101936	 131619	 131619	 -248.3	 0	 -70	 
68.1	 101612	 133287	 133287	 -248.3	 0	 -70	 
68.2	 101372	 133476	 133476	 -248.3	 0	 -70	 
68.3	 101317	 132586	 132586	 -248.3	 0	 -70	 
68.4	 101293	 132327	 132327	 -248.3	 0	 -70	 
68.5	 101057	 133420	 133420	 -248.3	 0	 -70	 
68.6	 100754	 134592	 134592	 -248.3	 0	 -70	 
68.7	 100675	 134572	 134572	 -248.3	 0	 -70	 
68.8	 100679	 133769	 133769	 -248.3	 0	 -70	 
68.9	 100483	 133554	 133554	 -248.3	 0	 -70	 
69	 100145	 134350	 134350	 -248.3	 0	 -70	 
69.1	 99952.2	 135132	 135132	 -248.3	 0	 -70	 
69.2	 99946.7	 135030	 135030	 -248.3	 0	 -70	 
69.3	 99838.1	 134396	 134396	 -248.3	 0	 -70	 
69.4	 99539.9	 134325	 134325	 -248.3	 0	 -70	 
69.5	 99303	 135042	 135042	 -248.3	 0	 -70	 
69.6	 99230	 135713	 135713	 -248.3	 0	 -70	 
69.7	 99169.7	 135645	 135645	 -248.3	 0	 -70	 
69.8	 98956.9	 135176	 135176	 -248.3	 0	 -70	 
69.9	 98708.1	 135169	 135169	 -248.3	 0	 -70	 
70	 90470.3	 135773	 135773	 -248.3	 0	 -70	 
70.1	 93449.3	 136199	 136199	 -248.3	 0	 -70	 
70.2	 102074	 136641	 136641	 -248.3	 0	 -70	 
70.3	 100536	 136039	 136039	 -248.3	 0	 -70	 
70.4	 98298.8	 135633	 135633	 -248.3	 0	 -70	 
70.5	 90962.6	 136489	 136489	 -248.3	 0	 -70	 
70.6	 95690.3	 137389	 137389	 -248.3	 0	 -70	 
70.7	 99239.8	 137995	 137995	 -248.3	 0	 -70	 
70.8	 98736.4	 137051	 137051	 -248.3	 0	 -70	 
70.9	 93831.5	 136764	 136764	 -248.3	 0	 -70	 
71	 92330.9	 137552	 137552	 -248.3	 0	 -70	 
71.1	 95958.3	 138968	 138968	 -248.3	 0	 -70	 
71.2	 97940.6	 139227	 139227	 -248.3	 0	 -70	 
71.3	 95563.8	 138310	 138310	 -248.3	 0	 -70	 
71.4	 92348	 137886	 137886	 -248.3	 0	 -70	 
71.5	 93178.3	 138831	 138831	 -248.3	 0	 -70	 
71.6	 95892.9	 140131	 140131	 -248.3	 0	 -70	 
71.7	 95839.3	 140177	 140177	 -248.3	 0	 -70	 
71.8	 93125.4	 139222	 139222	 -248.3	 0	 -70	 
71.9	 91903.8	 138810	 138810	 -248.3	 0	 -70	 
72	 93575.5	 139640	 139640	 -248.3	 0	 -70	 
72.1	 94841.8	 140603	 140603	 -248.3	 0	 -70	 
72.2	 93443.3	 140485	 140485	 -248.3	 0	 -70	 
72.3	 91518.6	 139637	 139637	 -248.3	 0	 -70	 
72.4	 91789.6	 139380	 139380	 -248.3	 0	 -70	 
72.5	 93199	 140127	 140127	 -248.3	 0	 -70	 
72.6	 93015.7	 140967	 140967	 -248.3	 0	 -70	 
72.7	 91352.3	 141024	 141024	 -248.3	 0	 -70	 
72.8	 90657.3	 140587	 140587	 -248.3	 0	 -70	 
72.9	 91564.5	 140553	 140553	 -248.3	 0	 -70	 
73	 92073.2	 141187	 141187	 -248.3	 0	 -70	 
73.1	 91054.2	 141892	 141892	 -248.3	 0	 -70	 
73.2	 89982.5	 142101	 142101	 -248.3	 0	 -70	 
73.3	 90267.5	 141939	 141939	 -248.3	 0	 -70	 
73.4	 90961.4	 141918	 141918	 -248.3	 0	 -70	 
73.5	 90570.5	 142307	 142307	 -248.3	 0	 -70	 
73.6	 89554.7	 142867	 142867	 -248.3	 0	 -70	 
73.7	 89351.6	 143196	 143196	 -248.3	 0	 -70	 
73.8	 89915.2	 143161	 143161	 -248.3	 0	 -70	 
73.9	 89950.8	 143016	 143016	 -248.3	 0	 -70	 
74	 89181.4	 143110	 143110	 -248.3	 0	 -70	 
74.1	 88694.9	 143511	 143511	 -248.3	 0	 -70	 
74.2	 88991.4	 143903	 143903	 -248.3	 0	 -70	 
74.3	 89208.3	 143957	 143957	 -248.3	 0	 -70	 
74.4	 88732	 143778	 143778	 -248.3	 0	 -70	 
74.5	 88177.6	 143771	 143771	 -248.3	 0	 -70	 
74.6	 88204.9	 144109	 144109	 -248.3	 0	 -70	 
74.7	 88417.5	 144504	 144504	 -248.3	 0	 -70	 
74.8	 88165.4	 144583	 144583	 -248.3	 0	 -70	 
74.9	 87660.1	 144375	 144375	 -248.3	 0	 -70	 
75	 87518.9	 144278	 144278	 -248.3	 0	 -70	 
75.1	 87651.2	 144501	 144501	 -248.3	 0	 -70	 
75.2	 87518.6	 144864	 144864	 -248.3	 0	 -70	 
75.3	 87116	 145020	 145020	 -248.3	 0	 -70	 
75.4	 86913.5	 144969	 144969	 -248.3	 0	 -70	 
75.5	 86986.4	 144958	 144958	 -248.3	 0	 -70	 
75.6	 86917.6	 145201	 145201	 -248.3	 0	 -70	 
75.7	 86600.3	 145611	 145611	 -248.3	 0	 -70	 
75.8	 86383.6	 145957	 145957	 -248.3	 0	 -70	 
75.9	 86412.6	 146111	 146111	 -248.3	 0	 -70	 
76	 86397.4	 146196	 146196	 -248.3	 0	 -70	 
76.1	 86163.3	 146390	 146390	 -248.3	 0	 -70	 
76.2	 85937.8	 146748	 146748	 -248.3	 0	 -70	 
76.3	 85922.7	 147116	 147116	 -248.3	 0	 -70	 
76.4	 85932.9	 147321	 147321	 -248.3	 0	 -70	 
76.5	 85767.1	 147350	 147350	 -248.3	 0	 -70	 
76.6	 85555	 147394	 147394	 -248.3	 0	 -70	 
76.7	 85490.9	 147570	 147570	 -248.3	 0	 -70	 
76.8	 85480.3	 147812	 147812	 -248.3	 0	 -70	 
76.9	 85359.1	 147930	 147930	 -248.3	 0	 -70	 
77	 85174.2	 147878	 147878	 -248.3	 0	 -70	 
77.1	 85083.9	 147801	 147801	 -248.3	 0	 -70	 
77.2	 85041.9	 147838	 147838	 -248.3	 0	 -70	 
77.3	 84923.2	 148029	 148029	 -248.3	 0	 -70	 
77.4	 84759.7	 148224	 148224	 -248.3	 0	 -70	 
77.5	 84656.8	 148322	 148322	 -248.3	 0	 -70	 
77.6	 84604.4	 148351	 148351	 -248.3	 0	 -70	 
77.7	 84498.1	 148438	 148438	 -248.3	 0	 -70	 
77.8	 84339.5	 148649	 148649	 -248.3	 0	 -70	 
77.9	 84228.2	 148917	 148917	 -248.3	 0	 -70	 
78	 84172.5	 149127	 149127	 -248.3	 0	 -70	 
78.1	 84081.6	 149228	 149228	 -248.3	 0	 -70	 
78.2	 83938.7	 149321	 149321	 -248.3	 0	 -70	 
78.3	 83825.3	 149489	 149489	 -248.3	 0	 -70	 
78.4	 83757.5	 149743	 149743	 -248.3	 0	 -70	 
78.5	 83682.4	 149971	 149971	 -248.3	 0	 -70	 
78.6	 83571.2	 150091	 150091	 -248.3	 0	 -70	 
78.7	 83468.1	 150148	 150148	 -248.3	 0	 -70	 
78.8	 83402.3	 150231	 150231	 -248.3	 0	 -70	 
78.9	 83328.5	 150408	 150408	 -248.3	 0	 -70	 
79	 83239.1	 150616	 150616	 -248.3	 0	 -70	 
79.1	 83160.3	 150783	 150783	 -248.3	 0	 -70	 
79.2	 83112	 150891	 150891	 -248.3	 0	 -70	 
79.3	 83058.2	 150977	 150977	 -248.3	 0	 -70	 
79.4	 82980.2	 151114	 151114	 -248.3	 0	 -70	 
79.5	 82918.3	 151288	 151288	 -248.3	 0	 -70	 
79.6	 82877.9	 151447	 151447	 -248.3	 0	 -70	 
79.7	 82834.7	 151522	 151522	 -248.3	 0	 -70	 
79.8	 82771	 151550	 151550	 -248.3	 0	 -70	 
79.9	 82713.3	 151587	 151587	 -248.3	 0	 -70	 
80	 82668.4	 151691	 151691	 -248.3	 0	 -70	 
80.1	 82626.4	 151833	 151833	 -248.3	 0	 -70	 
80.2	 82575	 151946	 151946	 -248.3	 0	 -70	 
80.3	 82520.1	 152016	 152016	 -248.3	 0	 -70	 
80.4	 82475.7	 152080	 152080	 -248.3	 0	 -70	 
80.5	 82425.9	 152202	 152202	 -248.3	 0	 -70	 
80.6	 82366.8	 152383	 152383	 -248.3	 0	 -70	 
80.7	 82312.1	 152596	 152596	 -248.3	 0	 -70	 
80.8	 82270.1	 152776	 152776	 -248.3	 0	 -70	 
80.9	 82219.6	 152927	 152927	 -248.3	 0	 -70	 
81	 82160.4	 153085	 153085	 -248.3	 0	 -70	 
81.1	 82103.5	 153274	 153274	 -248.3	 0	 -70	 
81.2	 82053.4	 153485	 153485	 -248.3	 0	 -70	 
81.3	 82007.3	 153649	 153649	 -248.3	 0	 -70	 
81.4	 81952.2	 153756	 153756	 -248.3	 0	 -70	 
81.5	 81901.2	 153811	 153811	 -248.3	 0	 -70	 
81.6	 81851.2	 153864	 153864	 -248.3	 0	 -70	 
81.7	 81802.1	 153945	 153945	 -248.3	 0	 -70	 
81.8	 81760.3	 154012	 154012	 -248.3	 0	 -70	 
81.9	 81714	 154053	 154053	 -248.3	 0	 -70	 
82	 81678.5	 154051	 154051	 -248.3	 0	 -70	 
82.1	 81636.4	 154057	 154057	 -248.3	 0	 -70	 
82.2	 81595.1	 154111	 154111	 -248.3	 0	 -70	 
82.3	 81563.2	 154199	 154199	 -248.3	 0	 -70	 
82.4	 81534.6	 154288	 154288	 -248.3	 0	 -70	 
82.5	 81505.4	 154358	 154358	 -248.3	 0	 -70	 
82.6	 81474.6	 154420	 154420	 -248.3	 0	 -70	 
82.7	 81442.5	 154511	 154511	 -248.3	 0	 -70	 
82.8	 81415.5	 154642	 154642	 -248.3	 0	 -70	 
82.9	 81388.7	 154798	 154798	 -248.3	 0	 -70	 
83	 81363.6	 154944	 154944	 -248.3	 0	 -70	 
83.1	 81334.9	 155050	 155050	 -248.3	 0	 -70	 
83.2	 81306.5	 155166	 155166	 -248.3	 0	 -70	 
83.3	 81288	 155262	 155262	 -248.3	 0	 -70	 
83.4	 81258.4	 155379	 155379	 -248.3	 0	 -70	 
83.5	 81235	 155479	 155479	 -248.3	 0	 -70	 
83.6	 81212.8	 155578	 155578	 -248.3	 0	 -70	 
83.7	 81189.2	 155650	 155650	 -248.3	 0	 -70	 
83.8	 81160.7	 155734	 155734	 -248.3	 0	 -70	 
83.9	 81137.8	 155817	 155817	 -248.3	 0	 -70	 
84	 81113	 155914	 155914	 -248.3	 0	 -70	 
84.1	 81090.7	 155980	 155980	 -248.3	 0	 -70	 
84.2	 81065.2	 156027	 156027	 -248.3	 0	 -70	 
84.3	 81044.3	 156035	 156035	 -248.3	 0	 -70	 
84.4	 81020.2	 156036	 156036	 -248.3	 0	 -70	 
84.5	 80997	 156039	 156039	 -248.3	 0	 -70	 
84.6	 80979.7	 156043	 156043	 -248.3	 0	 -70	 
84.7	 80962.3	 156039	 156039	 -248.3	 0	 -70	 
84.8	 80947.6	 156022	 156022	 -248.3	 0	 -70	 
84.9	 80934.8	 156002	 156002	 -248.3	 0	 -70	 
85	 80923	 155996	 155996	 -248.3	 0	 -70	 
85.1	 80912.6	 156010	 156010	 -248.3	 0	 -70	 
85.2	 80905	 156057	 156057	 -248.3	 0	 -70	 
85.3	 80904.3	 156103	 156103	 -248.3	 0	 -70	 
85.4	 80903	 156155	 156155	 -248.3	 0	 -70	 
85.5	 80901.5	 156216	 156216	 -248.3	 0	 -70	 
85.6	 80900.1	 156304	 156304	 -248.3	 0	 -70	 
85.7	 80900.1	 156404	 156404	 -248.3	 0	 -70	 
85.8	 80900.8	 156495	 156495	 -248.3	 0	 -70	 
85.9	 80901.9	 156554	 156554	 -248.3	 0	 -70	 
86	 80900.1	 156584	 156584	 -248.3	 0	 -70	 
86.1	 80892.8	 156596	 156596	 -248.3	 0	 -70	 
86.2	 80888.7	 156615	 156615	 -248.3	 0	 -70	 
86.3	 80889.9	 156616	 156616	 -248.3	 0	 -70	 
86.4	 80885.7	 156593	 156593	 -248.3	 0	 -70	 
86.5	 80879.1	 156547	 156547	 -248.3	 0	 -70	 
86.6	 80875.8	 156490	 156490	 -248.3	 0	 -70	 
86.7	 80867.7	 156444	 156444	 -248.3	 0	 -70	 
86.8	 80860.2	 156414	 156414	 -248.3	 0	 -70	 
86.9	 80853.9	 156391	 156391	 -248.3	 0	 -70	 
87	 80846.7	 156360	 156360	 -248.3	 0	 -70	 
87.1	 80839	 156321	 156321	 -248.3	 0	 -70	 
87.2	 80831.4	 156287	 156287	 -248.3	 0	 -70	 
87.3	 80823.7	 156265	 156265	 -248.3	 0	 -70	 
87.4	 80817.3	 156260	 156260	 -248.3	 0	 -70	 
87.5	 80816.3	 156245	 156245	 -248.3	 0	 -70	 
87.6	 80810.9	 156227	 156227	 -248.3	 0	 -70	 
87.7	 80811.6	 156192	 156192	 -248.3	 0	 -70	 
