Time	 Node0px 	 Node0py 	 Node0pz 	 Node1px 	 Node1py 	 Node1pz 	 Node2px 	 Node2py 	 Node2pz 	 Node3px 	 Node3py 	 Node3pz 	 Node4px 	 Node4py 	 Node4pz 	 Node5px 	 Node5py 	 Node5pz 	 Seg0Te 	 Seg1Te 	 Seg2Te 	 Seg3Te 	 Seg4Te 	 
20.2	 21.7017	 13.9974	 -32.5867	 18.0873	 11.9383	 -29.1407	 14.5263	 9.90931	 -25.6219	 11.0184	 7.91007	 -22.0334	 7.56294	 5.94038	 -18.3783	 4.15914	 4	 -14.6595	 246209	 249888	 253642	 257468	 261363	 
20.3	 21.6983	 13.9981	 -32.6119	 18.0835	 11.9389	 -29.1662	 14.5223	 9.90971	 -25.6478	 11.0141	 7.91036	 -22.0597	 7.55824	 5.94058	 -18.4049	 4.15411	 4	 -14.6866	 246185	 249866	 253621	 257449	 261344	 
20.4	 21.695	 13.9986	 -32.6368	 18.08	 11.9392	 -29.1915	 14.5185	 9.90991	 -25.6734	 11.01	 7.91048	 -22.0857	 7.55376	 5.94062	 -18.4313	 4.14925	 4	 -14.7133	 246204	 249887	 253645	 257473	 261369	 
20.5	 21.6918	 13.9988	 -32.6617	 18.0766	 11.9393	 -29.2166	 14.5149	 9.90993	 -25.6988	 11.006	 7.91043	 -22.1114	 7.54948	 5.94053	 -18.4574	 4.14456	 4	 -14.7397	 246264	 249950	 253710	 257540	 261436	 
20.6	 21.6886	 13.9988	 -32.6863	 18.0733	 11.9392	 -29.2415	 14.5113	 9.90976	 -25.724	 11.0022	 7.91024	 -22.1369	 7.54532	 5.9404	 -18.4831	 4.14004	 4	 -14.7657	 246359	 250047	 253809	 257640	 261538	 
20.7	 21.6855	 13.9987	 -32.7107	 18.07	 11.9389	 -29.2662	 14.5078	 9.90944	 -25.7489	 10.9984	 7.90997	 -22.162	 7.54125	 5.94028	 -18.5085	 4.13568	 4	 -14.7913	 246422	 250113	 253877	 257710	 261609	 
20.8	 21.6823	 13.9985	 -32.7349	 18.0667	 11.9386	 -29.2906	 14.5043	 9.90905	 -25.7735	 10.9947	 7.90969	 -22.1868	 7.53727	 5.94016	 -18.5334	 4.13149	 4	 -14.8163	 246451	 250145	 253911	 257746	 261646	 
20.9	 21.679	 13.9983	 -32.7588	 18.0633	 11.9382	 -29.3147	 14.5008	 9.9087	 -25.7977	 10.991	 7.90943	 -22.2111	 7.53341	 5.94001	 -18.5578	 4.12745	 4	 -14.8408	 246487	 250184	 253952	 257789	 261690	 
21	 21.6756	 13.9981	 -32.7824	 18.0598	 11.9379	 -29.3384	 14.4972	 9.90845	 -25.8215	 10.9873	 7.90921	 -22.235	 7.52964	 5.93986	 -18.5817	 4.12357	 4	 -14.8647	 246556	 250256	 254026	 257865	 261768	 
21.1	 21.6721	 13.9979	 -32.8055	 18.0562	 11.9378	 -29.3616	 14.4935	 9.90828	 -25.8448	 10.9836	 7.90905	 -22.2583	 7.52592	 5.93976	 -18.605	 4.11985	 4	 -14.888	 246656	 250359	 254132	 257973	 261878	 
21.2	 21.6684	 13.9978	 -32.8283	 18.0524	 11.9377	 -29.3844	 14.4898	 9.9082	 -25.8676	 10.9799	 7.90898	 -22.2811	 7.52226	 5.93974	 -18.6277	 4.11626	 4	 -14.9106	 246751	 250457	 254233	 258077	 261983	 
21.3	 21.6646	 13.9978	 -32.8505	 18.0487	 11.9377	 -29.4066	 14.486	 9.90823	 -25.8898	 10.9762	 7.90902	 -22.3032	 7.51867	 5.93978	 -18.6497	 4.11282	 4	 -14.9325	 246811	 250520	 254299	 258145	 262054	 
21.4	 21.6607	 13.9979	 -32.8721	 18.0448	 11.9378	 -29.4282	 14.4822	 9.90836	 -25.9113	 10.9725	 7.90916	 -22.3245	 7.51518	 5.93985	 -18.671	 4.10952	 4	 -14.9536	 246865	 250577	 254360	 258208	 262119	 
21.5	 21.6566	 13.9981	 -32.8932	 18.0409	 11.938	 -29.4491	 14.4785	 9.90855	 -25.9321	 10.9689	 7.90933	 -22.3452	 7.51178	 5.93994	 -18.6914	 4.10635	 4	 -14.9739	 246932	 250648	 254433	 258284	 262198	 
21.6	 21.6525	 13.9984	 -32.9135	 18.0369	 11.9384	 -29.4693	 14.4747	 9.90879	 -25.9521	 10.9654	 7.90948	 -22.365	 7.50848	 5.94003	 -18.7111	 4.1033	 4	 -14.9934	 247039	 250759	 254548	 258402	 262318	 
21.7	 21.6484	 13.9987	 -32.9332	 18.0329	 11.9387	 -29.4887	 14.4709	 9.90908	 -25.9713	 10.9619	 7.90964	 -22.384	 7.50529	 5.94011	 -18.7299	 4.10038	 4	 -15.0119	 247142	 250866	 254658	 258515	 262432	 
21.8	 21.6441	 13.999	 -32.952	 18.0289	 11.939	 -29.5073	 14.4672	 9.90934	 -25.9897	 10.9585	 7.90982	 -22.4021	 7.50218	 5.94016	 -18.7477	 4.09756	 4	 -15.0296	 247236	 250964	 254760	 258620	 262539	 
21.9	 21.6399	 13.9992	 -32.97	 18.025	 11.9392	 -29.5251	 14.4636	 9.90954	 -26.0071	 10.9551	 7.90999	 -22.4193	 7.49914	 5.94024	 -18.7646	 4.09485	 4	 -15.0462	 247296	 251028	 254827	 258690	 262612	 
22	 21.6357	 13.9994	 -32.9872	 18.0211	 11.9393	 -29.5419	 14.46	 9.90964	 -26.0236	 10.9518	 7.9101	 -22.4355	 7.49617	 5.94035	 -18.7806	 4.09223	 4	 -15.0619	 247377	 251113	 254915	 258781	 262705	 
22.1	 21.6315	 13.9994	 -33.0034	 18.0172	 11.9393	 -29.5578	 14.4564	 9.90967	 -26.0392	 10.9486	 7.91013	 -22.4507	 7.49327	 5.9404	 -18.7955	 4.0897	 4	 -15.0765	 247474	 251215	 255021	 258889	 262816	 
22.2	 21.6273	 13.9992	 -33.0187	 18.0133	 11.9392	 -29.5727	 14.4528	 9.90962	 -26.0538	 10.9454	 7.91008	 -22.4649	 7.49047	 5.94035	 -18.8093	 4.08725	 4	 -15.09	 247593	 251338	 255147	 259019	 262948	 
22.3	 21.6232	 13.9989	 -33.033	 18.0095	 11.939	 -29.5866	 14.4493	 9.90947	 -26.0673	 10.9423	 7.90997	 -22.4781	 7.48775	 5.94024	 -18.8221	 4.08488	 4	 -15.1023	 247692	 251440	 255253	 259127	 263058	 
22.4	 21.619	 13.9984	 -33.0462	 18.0057	 11.9386	 -29.5994	 14.4459	 9.90916	 -26.0797	 10.9392	 7.90975	 -22.4901	 7.48506	 5.94013	 -18.8336	 4.08257	 4	 -15.1135	 247775	 251527	 255343	 259220	 263154	 
22.5	 21.6149	 13.9979	 -33.0583	 18.0019	 11.9381	 -29.6112	 14.4425	 9.90872	 -26.091	 10.9362	 7.90944	 -22.5009	 7.4824	 5.94002	 -18.8441	 4.08031	 4	 -15.1235	 247847	 251603	 255422	 259302	 263237	 
22.6	 21.6108	 13.9971	 -33.0693	 17.9982	 11.9375	 -29.6217	 14.4392	 9.90818	 -26.1011	 10.9333	 7.90909	 -22.5106	 7.47981	 5.93986	 -18.8532	 4.0781	 4	 -15.1323	 247937	 251697	 255520	 259402	 263339	 
22.7	 21.6067	 13.9963	 -33.0792	 17.9945	 11.9367	 -29.6311	 14.4359	 9.90758	 -26.1099	 10.9303	 7.90868	 -22.519	 7.47728	 5.93962	 -18.8612	 4.07593	 4	 -15.1398	 248040	 251803	 255630	 259514	 263454	 
22.8	 21.6027	 13.9954	 -33.0877	 17.9909	 11.9359	 -29.6392	 14.4326	 9.90696	 -26.1176	 10.9274	 7.90821	 -22.5261	 7.47479	 5.93935	 -18.8678	 4.07379	 4	 -15.1459	 248132	 251899	 255728	 259615	 263556	 
22.9	 21.5986	 13.9944	 -33.095	 17.9872	 11.9351	 -29.646	 14.4293	 9.9063	 -26.1238	 10.9246	 7.90772	 -22.5319	 7.4723	 5.93911	 -18.8731	 4.07167	 4	 -15.1508	 248207	 251978	 255810	 259699	 263642	 
23	 21.5945	 13.9935	 -33.101	 17.9835	 11.9343	 -29.6514	 14.4261	 9.90561	 -26.1288	 10.9217	 7.90725	 -22.5363	 7.46981	 5.93889	 -18.8771	 4.06957	 4	 -15.1543	 248257	 252030	 255864	 259756	 263701	 
23.1	 21.5905	 13.9925	 -33.1055	 17.9799	 11.9334	 -29.6555	 14.4228	 9.90495	 -26.1324	 10.9188	 7.90683	 -22.5394	 7.46733	 5.93867	 -18.8797	 4.06748	 4	 -15.1564	 248320	 252096	 255933	 259827	 263773	 
23.2	 21.5864	 13.9917	 -33.1086	 17.9762	 11.9326	 -29.6581	 14.4196	 9.90434	 -26.1345	 10.916	 7.90643	 -22.541	 7.46485	 5.93847	 -18.8808	 4.06539	 4	 -15.1571	 248383	 252162	 256001	 259896	 263843	 
23.3	 21.5823	 13.991	 -33.1102	 17.9725	 11.932	 -29.6593	 14.4162	 9.90381	 -26.1352	 10.9131	 7.90604	 -22.5412	 7.46235	 5.93828	 -18.8805	 4.0633	 4	 -15.1563	 248450	 252232	 256073	 259970	 263918	 
23.4	 21.5782	 13.9904	 -33.1103	 17.9687	 11.9315	 -29.6589	 14.4129	 9.9034	 -26.1344	 10.9101	 7.90571	 -22.54	 7.45985	 5.93811	 -18.8788	 4.0612	 4	 -15.1541	 248495	 252278	 256121	 260019	 263969	 
23.5	 21.5741	 13.99	 -33.1087	 17.965	 11.9312	 -29.6569	 14.4096	 9.90311	 -26.132	 10.9072	 7.90549	 -22.5371	 7.45733	 5.93797	 -18.8755	 4.05908	 4	 -15.1504	 248529	 252314	 256159	 260058	 264009	 
23.6	 21.57	 13.9899	 -33.1055	 17.9613	 11.931	 -29.6533	 14.4062	 9.90297	 -26.128	 10.9043	 7.90538	 -22.5328	 7.45479	 5.93789	 -18.8708	 4.05695	 4	 -15.1452	 248572	 252359	 256205	 260107	 264058	 
23.7	 21.566	 13.9898	 -33.1006	 17.9577	 11.931	 -29.6481	 14.4029	 9.90295	 -26.1224	 10.9013	 7.90539	 -22.5268	 7.45222	 5.93791	 -18.8644	 4.05479	 4	 -15.1385	 248635	 252424	 256272	 260175	 264128	 
23.8	 21.5621	 13.99	 -33.094	 17.954	 11.9311	 -29.6411	 14.3996	 9.90306	 -26.1151	 10.8984	 7.90549	 -22.5192	 7.44964	 5.938	 -18.8565	 4.0526	 4	 -15.1303	 248731	 252523	 256373	 260278	 264233	 
23.9	 21.5582	 13.9902	 -33.0857	 17.9505	 11.9314	 -29.6325	 14.3964	 9.90332	 -26.1061	 10.8955	 7.90569	 -22.5099	 7.44709	 5.93811	 -18.8469	 4.05037	 4	 -15.1205	 248843	 252637	 256490	 260397	 264353	 
24	 21.5543	 13.9904	 -33.0758	 17.947	 11.9317	 -29.6221	 14.3932	 9.9037	 -26.0954	 10.8926	 7.90596	 -22.4989	 7.44457	 5.93822	 -18.8357	 4.04811	 4	 -15.1091	 248957	 252754	 256609	 260518	 264477	 
24.1	 21.5506	 13.9907	 -33.0642	 17.9435	 11.9321	 -29.6101	 14.3901	 9.90409	 -26.0831	 10.8898	 7.90626	 -22.4863	 7.44205	 5.93837	 -18.8229	 4.04582	 4	 -15.0962	 249088	 252888	 256746	 260657	 264618	 
24.2	 21.5469	 13.991	 -33.0508	 17.9401	 11.9325	 -29.5964	 14.3871	 9.90441	 -26.069	 10.8871	 7.90654	 -22.4721	 7.43949	 5.93855	 -18.8085	 4.04348	 4	 -15.0816	 249239	 253042	 256902	 260816	 264778	 
24.3	 21.5432	 13.9913	 -33.0359	 17.9368	 11.9328	 -29.581	 14.384	 9.90467	 -26.0534	 10.8843	 7.90677	 -22.4562	 7.43691	 5.93872	 -18.7925	 4.0411	 4	 -15.0655	 249414	 253220	 257083	 260999	 264964	 
24.4	 21.5396	 13.9915	 -33.0192	 17.9335	 11.933	 -29.5641	 14.381	 9.90486	 -26.0362	 10.8815	 7.90692	 -22.4388	 7.4343	 5.93879	 -18.7749	 4.03867	 4	 -15.0478	 249606	 253414	 257280	 261199	 265166	 
24.5	 21.536	 13.9915	 -33.001	 17.9303	 11.933	 -29.5455	 14.378	 9.90495	 -26.0174	 10.8787	 7.90697	 -22.4198	 7.4317	 5.93878	 -18.7558	 4.03621	 4	 -15.0285	 249792	 253603	 257472	 261394	 265363	 
24.6	 21.5325	 13.9913	 -32.9812	 17.927	 11.933	 -29.5254	 14.375	 9.90491	 -25.997	 10.8758	 7.90692	 -22.3992	 7.42905	 5.93874	 -18.735	 4.0337	 4	 -15.0076	 249985	 253799	 257671	 261595	 265567	 
24.7	 21.529	 13.991	 -32.9599	 17.9237	 11.9327	 -29.5038	 14.3719	 9.90472	 -25.9751	 10.873	 7.90678	 -22.3771	 7.42635	 5.9387	 -18.7127	 4.03116	 4	 -14.9851	 250192	 254010	 257884	 261811	 265787	 
24.8	 21.5254	 13.9904	 -32.9372	 17.9204	 11.9323	 -29.4806	 14.3688	 9.90439	 -25.9517	 10.8701	 7.90659	 -22.3534	 7.42361	 5.93862	 -18.6888	 4.02857	 4	 -14.9611	 250420	 254240	 258118	 262048	 266027	 
24.9	 21.5218	 13.9895	 -32.913	 17.9171	 11.9316	 -29.456	 14.3657	 9.90393	 -25.9267	 10.8671	 7.90634	 -22.3281	 7.42084	 5.9385	 -18.6633	 4.02595	 4	 -14.9354	 250672	 254496	 258376	 262310	 266292	 
25	 21.5181	 13.9885	 -32.8873	 17.9137	 11.9307	 -29.43	 14.3625	 9.90334	 -25.9003	 10.8642	 7.90598	 -22.3014	 7.41805	 5.93832	 -18.6363	 4.0233	 4	 -14.9081	 250921	 254748	 258632	 262569	 266554	 
