Time	 Node0px 	 Node0py 	 Node0pz 	 Node1px 	 Node1py 	 Node1pz 	 Node2px 	 Node2py 	 Node2pz 	 Node3px 	 Node3py 	 Node3pz 	 Node4px 	 Node4py 	 Node4pz 	 Node5px 	 Node5py 	 Node5pz 	 Node6px 	 Node6py 	 Node6pz 	 Node7px 	 Node7py 	 Node7pz 	 Node8px 	 Node8py 	 Node8pz 	 Node9px 	 Node9py 	 Node9pz 	 Node10px 	 Node10py 	 Node10pz 	 Node11px 	 Node11py 	 Node11pz 	 Node12px 	 Node12py 	 Node12pz 	 Node13px 	 Node13py 	 Node13pz 	 Node14px 	 Node14py 	 Node14pz 	 Node15px 	 Node15py 	 Node15pz 	 Node16px 	 Node16py 	 Node16pz 	 Node17px 	 Node17py 	 Node17pz 	 Node18px 	 Node18py 	 Node18pz 	 Node19px 	 Node19py 	 Node19pz 	 Node20px 	 Node20py 	 Node20pz 	 Seg0Te 	 Seg1Te 	 Seg2Te 	 Seg3Te 	 Seg4Te 	 Seg5Te 	 Seg6Te 	 Seg7Te 	 Seg8Te 	 Seg9Te 	 Seg10Te 	 Seg11Te 	 Seg12Te 	 Seg13Te 	 Seg14Te 	 Seg15Te 	 Seg16Te 	 Seg17Te 	 Seg18Te 	 Seg19Te 	 
281.9	 124	 -215	 -70	 117.842	 -203.154	 -70.0138	 111.684	 -191.307	 -70.0139	 105.528	 -179.459	 -70.0139	 99.3731	 -167.611	 -70.0139	 93.2183	 -155.763	 -70.0139	 87.0645	 -143.914	 -70.0139	 80.9115	 -132.065	 -70.0139	 74.7595	 -120.215	 -70.0139	 68.6108	 -108.364	 -70.0139	 62.4649	 -96.5111	 -70.0139	 56.3236	 -84.6559	 -70.0139	 50.1867	 -72.7984	 -70.0121	 44.0543	 -60.9405	 -69.7991	 38.0308	 -49.2791	 -67.3514	 32.2672	 -38.1037	 -62.8618	 26.86	 -27.6049	 -56.6325	 21.8544	 -17.8667	 -48.9917	 17.2533	 -8.8977	 -40.2361	 13.0369	 -0.662478	 -30.6089	 9.17297	 6.9	 -20.3054	 83046.4	 83047.4	 83049.5	 83052.4	 83055.8	 83059.4	 83063	 83066.1	 83068.7	 83070.5	 83071.7	 83072.4	 83083.2	 84505.6	 88210.7	 93928.8	 101318	 110046	 119828	 130435	 
282	 124	 -215	 -70	 117.843	 -203.153	 -70.0138	 111.686	 -191.306	 -70.0139	 105.531	 -179.458	 -70.0139	 99.3773	 -167.609	 -70.0139	 93.2236	 -155.76	 -70.0139	 87.0708	 -143.911	 -70.0139	 80.919	 -132.061	 -70.0139	 74.7683	 -120.211	 -70.0139	 68.6206	 -108.359	 -70.0139	 62.4759	 -96.5055	 -70.0139	 56.3356	 -84.6497	 -70.0139	 50.1997	 -72.7917	 -70.0121	 44.0684	 -60.9331	 -69.8085	 38.0458	 -49.2704	 -67.3648	 32.2831	 -38.0939	 -62.8767	 26.8774	 -27.5948	 -56.6467	 21.8741	 -17.8583	 -49.0022	 17.2756	 -8.89179	 -40.2426	 13.0617	 -0.659271	 -30.6121	 9.20054	 6.9	 -20.3051	 82955.4	 82955.5	 82955.8	 82956.1	 82956.6	 82957.1	 82957.7	 82958.3	 82958.9	 82959.4	 82959.9	 82960.3	 82970.3	 84386.9	 88091.2	 93810.4	 101205	 109939	 119726	 130337	 
282.1	 124	 -215	 -70	 117.844	 -203.152	 -70.0138	 111.689	 -191.304	 -70.0139	 105.534	 -179.456	 -70.0139	 99.3814	 -167.607	 -70.0139	 93.2289	 -155.757	 -70.0139	 87.077	 -143.908	 -70.0139	 80.9265	 -132.057	 -70.0139	 74.7771	 -120.206	 -70.0139	 68.6304	 -108.354	 -70.0139	 62.487	 -96.4997	 -70.0139	 56.3477	 -84.6435	 -70.0139	 50.2128	 -72.7849	 -70.0122	 44.0826	 -60.9256	 -69.8181	 38.0608	 -49.2616	 -67.3783	 32.299	 -38.0841	 -62.8918	 26.8948	 -27.5847	 -56.661	 21.894	 -17.8498	 -49.0128	 17.2982	 -8.88607	 -40.249	 13.0867	 -0.656337	 -30.6149	 9.22819	 6.9	 -20.3049	 82851.3	 82852.1	 82853.7	 82856.1	 82858.8	 82861.7	 82864.5	 82866.9	 82868.8	 82870	 82870.6	 82870.6	 82879	 84288.5	 87991.1	 93711.1	 101110	 109851	 119644	 130258	 
282.2	 124	 -215	 -70	 117.845	 -203.152	 -70.0138	 111.691	 -191.303	 -70.0139	 105.538	 -179.454	 -70.0139	 99.3856	 -167.605	 -70.0139	 93.2342	 -155.755	 -70.0139	 87.0833	 -143.904	 -70.0139	 80.9339	 -132.053	 -70.0139	 74.786	 -120.202	 -70.0139	 68.6403	 -108.349	 -70.0139	 62.4981	 -96.494	 -70.0139	 56.3599	 -84.6372	 -70.0139	 50.2259	 -72.7782	 -70.0122	 44.0968	 -60.9181	 -69.8276	 38.0758	 -49.2528	 -67.392	 32.3149	 -38.0743	 -62.907	 26.9123	 -27.5746	 -56.6752	 21.9139	 -17.8413	 -49.0234	 17.3208	 -8.88048	 -40.2552	 13.112	 -0.65365	 -30.6175	 9.25592	 6.9	 -20.3046	 82728.2	 82729	 82730.6	 82732.8	 82735.3	 82737.9	 82740.1	 82741.8	 82742.6	 82742.6	 82741.8	 82740.3	 82746.2	 84147.7	 87847.1	 93566.1	 100967	 109713	 119511	 130129	 
282.3	 124	 -215	 -70	 117.847	 -203.151	 -70.0138	 111.694	 -191.302	 -70.0139	 105.541	 -179.453	 -70.0139	 99.3898	 -167.603	 -70.0139	 93.2395	 -155.752	 -70.0139	 87.0896	 -143.901	 -70.0139	 80.9414	 -132.05	 -70.0139	 74.7949	 -120.197	 -70.0139	 68.6502	 -108.344	 -70.0139	 62.5093	 -96.4882	 -70.0139	 56.3721	 -84.6309	 -70.0139	 50.239	 -72.7714	 -70.0123	 44.1111	 -60.9106	 -69.8371	 38.0909	 -49.244	 -67.4058	 32.3308	 -38.0644	 -62.9222	 26.93	 -27.5645	 -56.6893	 21.9339	 -17.8328	 -49.034	 17.3436	 -8.87497	 -40.2613	 13.1375	 -0.651153	 -30.6199	 9.28373	 6.9	 -20.3043	 82588.9	 82589.1	 82589.6	 82590.3	 82591.2	 82592	 82592.7	 82593.2	 82593.5	 82593.5	 82593.2	 82592.7	 82599.2	 83995.4	 87693.7	 93414.1	 100819	 109572	 119376	 129997	 
282.4	 124	 -215	 -70	 117.848	 -203.15	 -70.0138	 111.696	 -191.3	 -70.0139	 105.544	 -179.451	 -70.0139	 99.394	 -167.6	 -70.0139	 93.2448	 -155.749	 -70.0139	 87.096	 -143.898	 -70.0139	 80.949	 -132.046	 -70.0139	 74.8039	 -120.192	 -70.0139	 68.6602	 -108.338	 -70.0139	 62.5205	 -96.4824	 -70.0139	 56.3844	 -84.6245	 -70.0139	 50.2522	 -72.7646	 -70.0124	 44.1254	 -60.903	 -69.8464	 38.1061	 -49.2351	 -67.4198	 32.3468	 -38.0545	 -62.9376	 26.9477	 -27.5545	 -56.7034	 21.9539	 -17.8243	 -49.0447	 17.3665	 -8.86948	 -40.2674	 13.1631	 -0.648772	 -30.6222	 9.31162	 6.9	 -20.3039	 82477.4	 82476.7	 82475.4	 82473.5	 82471.3	 82469	 82466.7	 82464.6	 82462.9	 82461.6	 82460.7	 82460.3	 82466.5	 83856.5	 87553.4	 93275.4	 100685	 109444	 119254	 129880	 
282.5	 124	 -215	 -70	 117.85	 -203.15	 -70.0138	 111.699	 -191.299	 -70.0139	 105.548	 -179.449	 -70.0139	 99.3982	 -167.598	 -70.0139	 93.2501	 -155.747	 -70.0139	 87.1024	 -143.895	 -70.0139	 80.9565	 -132.042	 -70.0139	 74.8128	 -120.188	 -70.0139	 68.6703	 -108.333	 -70.0139	 62.5318	 -96.4766	 -70.0139	 56.3967	 -84.6182	 -70.0139	 50.2655	 -72.7577	 -70.0124	 44.1398	 -60.8955	 -69.8556	 38.1213	 -49.2261	 -67.434	 32.3629	 -38.0446	 -62.953	 26.9656	 -27.5445	 -56.7173	 21.974	 -17.8157	 -49.0553	 17.3894	 -8.86396	 -40.2735	 13.1888	 -0.646425	 -30.6244	 9.33959	 6.9	 -20.3035	 82377.1	 82376	 82373.9	 82371	 82367.6	 82364	 82360.5	 82357.5	 82355	 82353.3	 82352.2	 82351.8	 82357.5	 83740.7	 87435.7	 93159.9	 100574	 109340	 119158	 129788	 
282.6	 124	 -215	 -70	 117.851	 -203.149	 -70.0138	 111.701	 -191.298	 -70.0139	 105.552	 -179.447	 -70.0139	 99.4025	 -167.596	 -70.0139	 93.2553	 -155.744	 -70.0139	 87.1088	 -143.891	 -70.0139	 80.9641	 -132.038	 -70.0139	 74.8217	 -120.183	 -70.0139	 68.6805	 -108.328	 -70.0139	 62.5431	 -96.4707	 -70.0139	 56.409	 -84.6118	 -70.0139	 50.2788	 -72.7509	 -70.0125	 44.1543	 -60.8879	 -69.8646	 38.1365	 -49.217	 -67.4483	 32.379	 -38.0346	 -62.9685	 26.9836	 -27.5346	 -56.731	 21.9942	 -17.8072	 -49.0659	 17.4123	 -8.85837	 -40.2796	 13.2145	 -0.64403	 -30.6265	 9.36765	 6.9	 -20.3031	 82272.9	 82271.7	 82269.3	 82266.1	 82262.3	 82258.1	 82254	 82250.3	 82247.2	 82244.7	 82243	 82242	 82246.4	 83621.8	 87313.7	 93039.3	 100458	 109230	 119054	 129688	 
282.7	 124	 -215	 -70	 117.852	 -203.148	 -70.0138	 111.704	 -191.297	 -70.0139	 105.555	 -179.445	 -70.0139	 99.4069	 -167.594	 -70.0139	 93.2606	 -155.741	 -70.0139	 87.1153	 -143.888	 -70.0139	 80.9717	 -132.034	 -70.0139	 74.8306	 -120.179	 -70.0139	 68.6907	 -108.323	 -70.0139	 62.5545	 -96.4648	 -70.0139	 56.4214	 -84.6054	 -70.0139	 50.2922	 -72.744	 -70.0125	 44.1688	 -60.8803	 -69.8735	 38.1517	 -49.2079	 -67.4626	 32.3953	 -38.0245	 -62.984	 27.0017	 -27.5247	 -56.7445	 22.0144	 -17.7987	 -49.0763	 17.4352	 -8.85268	 -40.2858	 13.2403	 -0.641508	 -30.6288	 9.39578	 6.9	 -20.3026	 82166.7	 82164.9	 82161.5	 82156.8	 82151.1	 82145	 82138.9	 82133.4	 82128.7	 82125.1	 82122.5	 82120.9	 82124.4	 83491.7	 87180.1	 92907.2	 100330	 109107	 118936	 129575	 
282.8	 124	 -215	 -70	 117.854	 -203.147	 -70.0138	 111.706	 -191.295	 -70.0139	 105.559	 -179.443	 -70.0139	 99.4113	 -167.591	 -70.0139	 93.2659	 -155.738	 -70.0139	 87.1218	 -143.885	 -70.0139	 80.9794	 -132.03	 -70.0139	 74.8395	 -120.174	 -70.0139	 68.7011	 -108.317	 -70.0139	 62.5659	 -96.459	 -70.0139	 56.4338	 -84.599	 -70.0139	 50.3057	 -72.737	 -70.0126	 44.1834	 -60.8727	 -69.8821	 38.167	 -49.1988	 -67.4771	 32.4116	 -38.0143	 -62.9995	 27.0199	 -27.5149	 -56.7579	 22.0347	 -17.7902	 -49.0866	 17.4582	 -8.84687	 -40.292	 13.266	 -0.638785	 -30.6312	 9.424	 6.9	 -20.3021	 82059.9	 82057.2	 82052.3	 82045.4	 82037.2	 82028.4	 82019.9	 82012.2	 82006	 82001.5	 81998.6	 81997.2	 82000.7	 83360.7	 87046.2	 92775.6	 100203	 108985	 118820	 129463	 
282.9	 124	 -215	 -70	 117.855	 -203.147	 -70.0138	 111.709	 -191.294	 -70.0139	 105.562	 -179.442	 -70.0139	 99.4158	 -167.589	 -70.0139	 93.2713	 -155.736	 -70.0139	 87.1283	 -143.881	 -70.0139	 80.9872	 -132.026	 -70.0139	 74.8484	 -120.169	 -70.0139	 68.7114	 -108.312	 -70.0139	 62.5773	 -96.4531	 -70.0139	 56.4463	 -84.5926	 -70.0139	 50.3192	 -72.73	 -70.0126	 44.198	 -60.865	 -69.8906	 38.1823	 -49.1896	 -67.4915	 32.4281	 -38.0041	 -63.015	 27.0381	 -27.5051	 -56.7711	 22.0551	 -17.7818	 -49.0967	 17.4811	 -8.84089	 -40.2983	 13.2917	 -0.635808	 -30.6337	 9.4523	 6.9	 -20.3015	 81936.6	 81934	 81929	 81922.1	 81914	 81905.4	 81897.2	 81890.1	 81884.5	 81880.8	 81878.9	 81878.6	 81882.9	 83235.9	 86918.7	 92650.9	 100083	 108871	 118711	 129358	 
283	 124	 -215	 -70	 117.856	 -203.146	 -70.0138	 111.711	 -191.293	 -70.0139	 105.566	 -179.44	 -70.0139	 99.4203	 -167.587	 -70.0139	 93.2766	 -155.733	 -70.0139	 87.1349	 -143.878	 -70.0139	 80.995	 -132.022	 -70.0139	 74.8573	 -120.165	 -70.0139	 68.7218	 -108.307	 -70.0139	 62.5887	 -96.4472	 -70.0139	 56.4588	 -84.5861	 -70.0139	 50.3329	 -72.723	 -70.0127	 44.2127	 -60.8574	 -69.899	 38.1976	 -49.1803	 -67.5058	 32.4447	 -37.9939	 -63.0303	 27.0564	 -27.4953	 -56.7843	 22.0755	 -17.7734	 -49.1067	 17.504	 -8.83475	 -40.3047	 13.3172	 -0.632546	 -30.6365	 9.48068	 6.9	 -20.3009	 81812.1	 81809.8	 81805.5	 81799.5	 81792.5	 81785	 81777.9	 81771.7	 81767	 81763.8	 81762.4	 81762.3	 81766.3	 83111.2	 86790	 92523.9	 99960.1	 108752	 118597	 129248	 
283.1	 124	 -215	 -70	 117.857	 -203.146	 -70.0138	 111.713	 -191.292	 -70.0139	 105.569	 -179.438	 -70.0139	 99.4249	 -167.584	 -70.0139	 93.2821	 -155.73	 -70.0139	 87.1415	 -143.874	 -70.0139	 81.0028	 -132.018	 -70.0139	 74.8663	 -120.16	 -70.0139	 68.7322	 -108.301	 -70.0139	 62.6002	 -96.4413	 -70.0139	 56.4713	 -84.5796	 -70.0139	 50.3466	 -72.7159	 -70.0127	 44.2275	 -60.8497	 -69.9073	 38.2131	 -49.1711	 -67.5201	 32.4613	 -37.9836	 -63.0456	 27.0747	 -27.4855	 -56.7973	 22.096	 -17.7651	 -49.1165	 17.5268	 -8.82843	 -40.3112	 13.3427	 -0.62899	 -30.6395	 9.50913	 6.9	 -20.3002	 81696.6	 81694.5	 81690.7	 81685.4	 81679	 81672.3	 81665.9	 81660.3	 81655.8	 81652.8	 81651.2	 81650.8	 81653.9	 82990.1	 86664.5	 92399.4	 99839.2	 108635	 118483	 129137	 
283.2	 124	 -215	 -70	 117.858	 -203.145	 -70.0138	 111.716	 -191.29	 -70.0139	 105.573	 -179.436	 -70.0139	 99.4296	 -167.582	 -70.0139	 93.2876	 -155.727	 -70.0139	 87.1482	 -143.871	 -70.0139	 81.0107	 -132.014	 -70.0139	 74.8752	 -120.156	 -70.0139	 68.7426	 -108.296	 -70.0139	 62.6117	 -96.4353	 -70.0139	 56.4839	 -84.5731	 -70.0139	 50.3604	 -72.7088	 -70.0128	 44.2423	 -60.842	 -69.9157	 38.2286	 -49.1619	 -67.5341	 32.4781	 -37.9733	 -63.0606	 27.0931	 -27.4757	 -56.8102	 22.1165	 -17.7567	 -49.1262	 17.5496	 -8.82193	 -40.3178	 13.3682	 -0.625156	 -30.6428	 9.53766	 6.9	 -20.2995	 81597.3	 81594.9	 81590.3	 81584	 81576.4	 81568.3	 81560.4	 81553.3	 81547.5	 81543.3	 81540.5	 81539	 81540.8	 82868	 86537.7	 92273.3	 99716.1	 108515	 118365	 129024	 
283.3	 124	 -215	 -70	 117.86	 -203.144	 -70.0138	 111.718	 -191.289	 -70.0139	 105.576	 -179.434	 -70.0139	 99.4343	 -167.58	 -70.0139	 93.2931	 -155.724	 -70.0139	 87.1549	 -143.867	 -70.0139	 81.0186	 -132.01	 -70.0139	 74.8842	 -120.151	 -70.0139	 68.753	 -108.291	 -70.0139	 62.6232	 -96.4294	 -70.0139	 56.4966	 -84.5666	 -70.0139	 50.3742	 -72.7016	 -70.0128	 44.2572	 -60.8342	 -69.924	 38.2442	 -49.1526	 -67.5479	 32.495	 -37.963	 -63.0756	 27.1115	 -27.4658	 -56.8231	 22.137	 -17.7483	 -49.1358	 17.5724	 -8.81526	 -40.3246	 13.3935	 -0.621085	 -30.6462	 9.56625	 6.9	 -20.2988	 81475.9	 81473.5	 81469	 81462.7	 81455.3	 81447.4	 81439.8	 81433.1	 81427.8	 81424.1	 81421.9	 81421.1	 81423	 82743.1	 86409.6	 92146.8	 99593.5	 108396	 118249	 128911	 
283.4	 124	 -215	 -70	 117.861	 -203.144	 -70.0138	 111.721	 -191.288	 -70.0139	 105.58	 -179.432	 -70.0139	 99.439	 -167.577	 -70.0139	 93.2988	 -155.721	 -70.0139	 87.1616	 -143.864	 -70.0139	 81.0265	 -132.006	 -70.0139	 74.8933	 -120.146	 -70.0139	 68.7634	 -108.285	 -70.0139	 62.6347	 -96.4235	 -70.0139	 56.5092	 -84.5601	 -70.0139	 50.3881	 -72.6945	 -70.0129	 44.2722	 -60.8265	 -69.9324	 38.26	 -49.1434	 -67.5615	 32.512	 -37.9527	 -63.0902	 27.1299	 -27.4559	 -56.8359	 22.1576	 -17.7398	 -49.1455	 17.5952	 -8.80841	 -40.3314	 13.4189	 -0.616831	 -30.6497	 9.59492	 6.9	 -20.298	 81329.3	 81327.5	 81324.1	 81319.5	 81314	 81308.2	 81302.7	 81298	 81294.5	 81292.3	 81291.4	 81291.6	 81294.2	 82607.5	 86271	 92009.3	 99459.3	 108264	 118120	 128786	 
283.5	 124	 -215	 -70	 117.862	 -203.143	 -70.0138	 111.723	 -191.287	 -70.0139	 105.583	 -179.431	 -70.0139	 99.4437	 -167.575	 -70.0139	 93.3046	 -155.718	 -70.0139	 87.1684	 -143.861	 -70.0139	 81.0345	 -132.002	 -70.0139	 74.9025	 -120.142	 -70.0139	 68.7737	 -108.28	 -70.0139	 62.6463	 -96.4175	 -70.0139	 56.522	 -84.5535	 -70.0139	 50.4021	 -72.6873	 -70.0129	 44.2873	 -60.8186	 -69.9409	 38.2759	 -49.1342	 -67.5748	 32.529	 -37.9425	 -63.1047	 27.1484	 -27.4459	 -56.8487	 22.1781	 -17.7313	 -49.1551	 17.6179	 -8.80141	 -40.3384	 13.4442	 -0.612458	 -30.6533	 9.62364	 6.9	 -20.2972	 81195.2	 81193.7	 81191	 81187.2	 81182.8	 81178.1	 81173.6	 81169.8	 81166.9	 81165.1	 81164.4	 81164.5	 81166.7	 82472.6	 86132.5	 91870.8	 99323.1	 108130	 117988	 128657	 
283.6	 124	 -215	 -70	 117.863	 -203.143	 -70.0138	 111.725	 -191.286	 -70.0139	 105.587	 -179.429	 -70.0139	 99.4485	 -167.572	 -70.0139	 93.3104	 -155.715	 -70.0139	 87.1753	 -143.857	 -70.0139	 81.0425	 -131.997	 -70.0139	 74.9117	 -120.137	 -70.0139	 68.784	 -108.275	 -70.0139	 62.6579	 -96.4115	 -70.0139	 56.5347	 -84.547	 -70.0139	 50.4161	 -72.6801	 -70.013	 44.3024	 -60.8108	 -69.9495	 38.292	 -49.125	 -67.5878	 32.5461	 -37.9322	 -63.119	 27.1669	 -27.4358	 -56.8615	 22.1986	 -17.7225	 -49.165	 17.6406	 -8.79427	 -40.3454	 13.4696	 -0.608032	 -30.6569	 9.65244	 6.9	 -20.2963	 81094.8	 81092.9	 81089.5	 81084.6	 81078.9	 81072.7	 81066.7	 81061.3	 81056.9	 81053.7	 81051.6	 81050.5	 81051.2	 82349.2	 86005.5	 91743.3	 99197.4	 108006	 117866	 128539	 
283.7	 124	 -215	 -70	 117.864	 -203.142	 -70.0138	 111.727	 -191.284	 -70.0139	 105.59	 -179.427	 -70.0139	 99.4532	 -167.57	 -70.0139	 93.3164	 -155.712	 -70.0139	 87.1822	 -143.853	 -70.0139	 81.0505	 -131.993	 -70.0139	 74.9209	 -120.132	 -70.0139	 68.7943	 -108.269	 -70.0139	 62.6695	 -96.4056	 -70.0139	 56.5476	 -84.5404	 -70.0139	 50.4302	 -72.6728	 -70.0131	 44.3176	 -60.8029	 -69.9582	 38.3082	 -49.1158	 -67.6005	 32.5633	 -37.922	 -63.133	 27.1855	 -27.4257	 -56.8742	 22.2191	 -17.7136	 -49.175	 17.6632	 -8.787	 -40.3526	 13.495	 -0.603619	 -30.6605	 9.68129	 6.9	 -20.2954	 80990.4	 80988.3	 80984.2	 80978.5	 80971.6	 80964.3	 80957.2	 80950.8	 80945.5	 80941.5	 80938.8	 80937.3	 80937.2	 82228.6	 85882.3	 91620.2	 99076.5	 107888	 117750	 128427	 
283.8	 124	 -215	 -70	 117.865	 -203.142	 -70.0138	 111.73	 -191.283	 -70.0139	 105.594	 -179.425	 -70.0139	 99.4579	 -167.567	 -70.0139	 93.3224	 -155.709	 -70.0139	 87.1891	 -143.85	 -70.0139	 81.0586	 -131.989	 -70.0139	 74.9302	 -120.127	 -70.0139	 68.8046	 -108.264	 -70.0139	 62.6811	 -96.3996	 -70.0139	 56.5605	 -84.5337	 -70.0139	 50.4443	 -72.6656	 -70.0131	 44.3329	 -60.795	 -69.9668	 38.3245	 -49.1066	 -67.6131	 32.5805	 -37.9118	 -63.1468	 27.204	 -27.4155	 -56.887	 22.2395	 -17.7044	 -49.1852	 17.6859	 -8.77963	 -40.3598	 13.5205	 -0.599276	 -30.664	 9.71019	 6.9	 -20.2945	 80852.2	 80850.2	 80846.4	 80841.1	 80834.8	 80828.1	 80821.6	 80816	 80811.4	 80808.3	 80806.5	 80805.8	 80806.4	 82092.4	 85744.6	 91483	 98941.1	 107755	 117620	 128301	 
283.9	 124	 -215	 -70	 117.866	 -203.141	 -70.0138	 111.732	 -191.282	 -70.0139	 105.597	 -179.424	 -70.0139	 99.4626	 -167.565	 -70.0139	 93.3285	 -155.706	 -70.0139	 87.1962	 -143.846	 -70.0139	 81.0667	 -131.985	 -70.0139	 74.9396	 -120.122	 -70.0139	 68.8149	 -108.259	 -70.0139	 62.6927	 -96.3936	 -70.0139	 56.5734	 -84.5271	 -70.0139	 50.4584	 -72.6583	 -70.0132	 44.3483	 -60.7871	 -69.9755	 38.3409	 -49.0973	 -67.6254	 32.5978	 -37.9017	 -63.1605	 27.2227	 -27.4052	 -56.8997	 22.2598	 -17.695	 -49.1956	 17.7086	 -8.77219	 -40.3671	 13.5461	 -0.595043	 -30.6673	 9.73915	 6.9	 -20.2936	 80700.7	 80699.1	 80696	 80691.8	 80686.9	 80681.7	 80676.8	 80672.6	 80669.5	 80667.7	 80667	 80667.5	 80669	 81950	 85600.8	 91339.2	 98798.7	 107614	 117483	 128168	 
284	 124	 -215	 -70	 117.867	 -203.141	 -70.0138	 111.734	 -191.281	 -70.0139	 105.6	 -179.422	 -70.0139	 99.4673	 -167.562	 -70.0139	 93.3346	 -155.703	 -70.0139	 87.2033	 -143.843	 -70.0139	 81.0748	 -131.981	 -70.0139	 74.949	 -120.118	 -70.0139	 68.8252	 -108.253	 -70.0139	 62.7043	 -96.3876	 -70.0139	 56.5864	 -84.5204	 -70.0139	 50.4725	 -72.651	 -70.0132	 44.3638	 -60.7791	 -69.9842	 38.3575	 -49.0881	 -67.6376	 32.6151	 -37.8915	 -63.1739	 27.2413	 -27.3948	 -56.9124	 22.2802	 -17.6854	 -49.2063	 17.7313	 -8.76468	 -40.3744	 13.5718	 -0.590935	 -30.6705	 9.76817	 6.9	 -20.2926	 80587.1	 80585.2	 80581.7	 80576.8	 80571	 80564.9	 80559	 80553.8	 80549.8	 80547.2	 80545.8	 80545.5	 80546.4	 81820.9	 85469.5	 91207	 98666.7	 107484	 117356	 128045	 
284.1	 124	 -215	 -70	 117.868	 -203.14	 -70.0138	 111.736	 -191.28	 -70.0139	 105.604	 -179.42	 -70.0139	 99.472	 -167.56	 -70.0139	 93.3407	 -155.7	 -70.0139	 87.2104	 -143.839	 -70.0139	 81.083	 -131.977	 -70.0139	 74.9584	 -120.113	 -70.0139	 68.8355	 -108.248	 -70.0139	 62.716	 -96.3816	 -70.0139	 56.5994	 -84.5137	 -70.0139	 50.4868	 -72.6437	 -70.0133	 44.3794	 -60.7711	 -69.9927	 38.3741	 -49.0788	 -67.6498	 32.6325	 -37.8814	 -63.1872	 27.26	 -27.3843	 -56.9252	 22.3004	 -17.6756	 -49.2173	 17.754	 -8.75714	 -40.3818	 13.5977	 -0.586956	 -30.6735	 9.79723	 6.9	 -20.2916	 80494.8	 80492.6	 80488.4	 80482.6	 80475.7	 80468.4	 80461.2	 80454.8	 80449.7	 80446	 80443.6	 80442.5	 80442.3	 81710.4	 85356.9	 91093.8	 98554	 107374	 117250	 127944	 
284.2	 124	 -215	 -70	 117.869	 -203.14	 -70.0138	 111.738	 -191.279	 -70.0139	 105.607	 -179.418	 -70.0139	 99.4767	 -167.558	 -70.0139	 93.3469	 -155.697	 -70.0139	 87.2177	 -143.835	 -70.0139	 81.0912	 -131.972	 -70.0139	 74.9678	 -120.108	 -70.0139	 68.8459	 -108.243	 -70.0139	 62.7276	 -96.3756	 -70.0139	 56.6124	 -84.507	 -70.0139	 50.501	 -72.6364	 -70.0133	 44.3951	 -60.7631	 -70.0001	 38.3907	 -49.0695	 -67.6619	 32.6499	 -37.8712	 -63.2004	 27.2786	 -27.3737	 -56.9381	 22.3207	 -17.6656	 -49.2284	 17.7768	 -8.74958	 -40.3891	 13.6236	 -0.583097	 -30.6764	 9.82635	 6.9	 -20.2905	 80375.1	 80373.2	 80369.8	 80364.9	 80358.8	 80351.1	 80338.6	 80310.8	 80240.6	 80075.1	 79746.8	 79234.6	 78661	 79508.1	 83561.7	 89879.6	 97850.8	 106998	 117040	 127798	 
284.3	 124	 -215	 -70	 117.87	 -203.139	 -70.0138	 111.74	 -191.278	 -70.0139	 105.611	 -179.417	 -70.0139	 99.4816	 -167.555	 -70.0139	 93.3532	 -155.694	 -70.0139	 87.2252	 -143.832	 -70.0139	 81.0997	 -131.968	 -70.0139	 74.9774	 -120.104	 -70.0139	 68.8566	 -108.238	 -70.0139	 62.7396	 -96.3702	 -70.0139	 56.6257	 -84.5009	 -70.0139	 50.5156	 -72.6296	 -70.0134	 44.4111	 -60.7556	 -70.0002	 38.4069	 -49.0593	 -67.6749	 32.6671	 -37.8602	 -63.2144	 27.297	 -27.3624	 -56.9516	 22.3407	 -17.6549	 -49.24	 17.7994	 -8.74159	 -40.3968	 13.6494	 -0.578963	 -30.6795	 9.85552	 6.9	 -20.2894	 76470.2	 76480.8	 76504.5	 76545.4	 76608.3	 76697.8	 76817.2	 76967.3	 77146.4	 77350.6	 77573.7	 77808.5	 78047.6	 79499.9	 83339.5	 89227.3	 96795.5	 105693	 115621	 126344	 
284.4	 124	 -215	 -70	 117.871	 -203.138	 -70.0138	 111.742	 -191.277	 -70.0139	 105.614	 -179.415	 -70.0139	 99.4862	 -167.553	 -70.0139	 93.3592	 -155.69	 -70.0139	 87.2324	 -143.828	 -70.0139	 81.108	 -131.964	 -70.0139	 74.9866	 -120.098	 -70.0139	 68.8669	 -108.232	 -70.0139	 62.7511	 -96.3639	 -70.0139	 56.6386	 -84.4939	 -70.0139	 50.5298	 -72.622	 -70.0134	 44.4268	 -60.7471	 -70.0002	 38.4226	 -49.048	 -67.6893	 32.6837	 -37.8481	 -63.2297	 27.3148	 -27.35	 -56.9662	 22.3603	 -17.6433	 -49.2525	 17.8218	 -8.73295	 -40.405	 13.6751	 -0.574333	 -30.6829	 9.88473	 6.9	 -20.2882	 78750.5	 78729.3	 78688.2	 78630.3	 78559.6	 78481.3	 78401	 78324.4	 78256.1	 78200.2	 78159.1	 78134.6	 78127.6	 79336.8	 82974.6	 88698.8	 96132.3	 104928	 114789	 125479	 
